"AccountId","Region","ProfileName","SecurityGroupId","SecurityGroupName","VpcId","Protocol","FromPort","ToPort","SourceType","Source","ENI","ENICount","ENIStatus","ENIAttached","ENIAttachmentType","ENIAttachedResource","MatchesFound","IsUnused","QueryTimestamp","FlowLogConfig"
"207567772484","eu-west-1","sso-ipf-aws-adfr-prod-nonprivFujitsuCSA","sg-0b86eb69d607b0ad8","dspmgmt-vpc-euw1-prod-adfr-01","vpc-027b4f84e93151777","tcp","8791","8791","IPv4_CIDR","10.201.248.70/32","eni-0af1fe7b73da7a455","13","in-use","True","Attached","EC2:i-053bfa9261f1ddf9f","0","True","8/12/2025 12:15:22 PM","VPC-CWL:StackSet-AWSControlTowerBP-VPC-ACCOUNT-FACTORY-V1-d0d3cf0d-fa1a-4141-b09d-a0c68db385b5-VPCFlowLogsLogGroup-fabb2OlInRka"
"207567772484","eu-west-1","sso-ipf-aws-adfr-prod-nonprivFujitsuCSA","sg-0b86eb69d607b0ad8","dspmgmt-vpc-euw1-prod-adfr-01","vpc-027b4f84e93151777","tcp","8791","8791","IPv4_CIDR","10.201.248.70/32","eni-0b6a0481ed53035ca","13","in-use","True","Attached","EC2:i-0b4290343db12e897","0","True","8/12/2025 12:15:29 PM","VPC-CWL:StackSet-AWSControlTowerBP-VPC-ACCOUNT-FACTORY-V1-d0d3cf0d-fa1a-4141-b09d-a0c68db385b5-VPCFlowLogsLogGroup-fabb2OlInRka"
"207567772484","eu-west-1","sso-ipf-aws-adfr-prod-nonprivFujitsuCSA","sg-0b86eb69d607b0ad8","dspmgmt-vpc-euw1-prod-adfr-01","vpc-027b4f84e93151777","tcp","8791","8791","IPv4_CIDR","10.201.248.70/32","eni-040db423dfc5c4924","13","available","False","Unattached","None","0","True","8/12/2025 12:15:37 PM","VPC-CWL:StackSet-AWSControlTowerBP-VPC-ACCOUNT-FACTORY-V1-d0d3cf0d-fa1a-4141-b09d-a0c68db385b5-VPCFlowLogsLogGroup-fabb2OlInRka"
"207567772484","eu-west-1","sso-ipf-aws-adfr-prod-nonprivFujitsuCSA","sg-0b86eb69d607b0ad8","dspmgmt-vpc-euw1-prod-adfr-01","vpc-027b4f84e93151777","tcp","3389","3389","IPv4_CIDR","10.201.248.70/32","eni-0acf4d00ed674acfc","13","in-use","True","Attached","EC2:i-0607a23446da38433","96","False","8/12/2025 12:15:44 PM","VPC-CWL:StackSet-AWSControlTowerBP-VPC-ACCOUNT-FACTORY-V1-d0d3cf0d-fa1a-4141-b09d-a0c68db385b5-VPCFlowLogsLogGroup-fabb2OlInRka"
"207567772484","eu-west-1","sso-ipf-aws-adfr-prod-nonprivFujitsuCSA","sg-0b86eb69d607b0ad8","dspmgmt-vpc-euw1-prod-adfr-01","vpc-027b4f84e93151777","tcp","3389","3389","IPv4_CIDR","10.201.248.70/32","eni-025ef133de3f46502","13","in-use","True","Attached","EC2:i-0dfd5e5f6eb05285f","0","True","8/12/2025 12:15:52 PM","VPC-CWL:StackSet-AWSControlTowerBP-VPC-ACCOUNT-FACTORY-V1-d0d3cf0d-fa1a-4141-b09d-a0c68db385b5-VPCFlowLogsLogGroup-fabb2OlInRka"
"207567772484","eu-west-1","sso-ipf-aws-adfr-prod-nonprivFujitsuCSA","sg-0b86eb69d607b0ad8","dspmgmt-vpc-euw1-prod-adfr-01","vpc-027b4f84e93151777","tcp","3389","3389","IPv4_CIDR","10.201.248.70/32","eni-0623381cb6ed5ee43","13","available","False","Unattached","None","0","True","8/12/2025 12:15:59 PM","VPC-CWL:StackSet-AWSControlTowerBP-VPC-ACCOUNT-FACTORY-V1-d0d3cf0d-fa1a-4141-b09d-a0c68db385b5-VPCFlowLogsLogGroup-fabb2OlInRka"
"207567772484","eu-west-1","sso-ipf-aws-adfr-prod-nonprivFujitsuCSA","sg-0b86eb69d607b0ad8","dspmgmt-vpc-euw1-prod-adfr-01","vpc-027b4f84e93151777","tcp","3389","3389","IPv4_CIDR","10.201.248.70/32","eni-04073263d938e9b8b","13","in-use","True","Attached","EC2:i-0a4ceddbebb0a2eec","0","True","8/12/2025 12:16:07 PM","VPC-CWL:StackSet-AWSControlTowerBP-VPC-ACCOUNT-FACTORY-V1-d0d3cf0d-fa1a-4141-b09d-a0c68db385b5-VPCFlowLogsLogGroup-fabb2OlInRka"
"207567772484","eu-west-1","sso-ipf-aws-adfr-prod-nonprivFujitsuCSA","sg-0b86eb69d607b0ad8","dspmgmt-vpc-euw1-prod-adfr-01","vpc-027b4f84e93151777","tcp","3389","3389","IPv4_CIDR","10.201.248.70/32","eni-0aeebe5ce9ac75cd6","13","in-use","True","Attached","EC2:i-012ff3d9362471502","0","True","8/12/2025 12:16:14 PM","VPC-CWL:StackSet-AWSControlTowerBP-VPC-ACCOUNT-FACTORY-V1-d0d3cf0d-fa1a-4141-b09d-a0c68db385b5-VPCFlowLogsLogGroup-fabb2OlInRka"
"207567772484","eu-west-1","sso-ipf-aws-adfr-prod-nonprivFujitsuCSA","sg-0b86eb69d607b0ad8","dspmgmt-vpc-euw1-prod-adfr-01","vpc-027b4f84e93151777","tcp","3389","3389","IPv4_CIDR","10.201.248.70/32","eni-0687524e908268401","13","in-use","True","Attached","EC2:i-0af71a51caf10c88c","0","True","8/12/2025 12:16:22 PM","VPC-CWL:StackSet-AWSControlTowerBP-VPC-ACCOUNT-FACTORY-V1-d0d3cf0d-fa1a-4141-b09d-a0c68db385b5-VPCFlowLogsLogGroup-fabb2OlInRka"
"207567772484","eu-west-1","sso-ipf-aws-adfr-prod-nonprivFujitsuCSA","sg-0b86eb69d607b0ad8","dspmgmt-vpc-euw1-prod-adfr-01","vpc-027b4f84e93151777","tcp","3389","3389","IPv4_CIDR","10.201.248.70/32","eni-03882d26b3196e2a9","13","in-use","True","Attached","EC2:i-06c44168e6a246cbb","0","True","8/12/2025 12:16:29 PM","VPC-CWL:StackSet-AWSControlTowerBP-VPC-ACCOUNT-FACTORY-V1-d0d3cf0d-fa1a-4141-b09d-a0c68db385b5-VPCFlowLogsLogGroup-fabb2OlInRka"
"207567772484","eu-west-1","sso-ipf-aws-adfr-prod-nonprivFujitsuCSA","sg-0b86eb69d607b0ad8","dspmgmt-vpc-euw1-prod-adfr-01","vpc-027b4f84e93151777","tcp","3389","3389","IPv4_CIDR","10.201.248.70/32","eni-03b5c23c8f5b04ca2","13","in-use","True","Attached","EC2:i-0909754aec46463c4","0","True","8/12/2025 12:16:37 PM","VPC-CWL:StackSet-AWSControlTowerBP-VPC-ACCOUNT-FACTORY-V1-d0d3cf0d-fa1a-4141-b09d-a0c68db385b5-VPCFlowLogsLogGroup-fabb2OlInRka"
"207567772484","eu-west-1","sso-ipf-aws-adfr-prod-nonprivFujitsuCSA","sg-0b86eb69d607b0ad8","dspmgmt-vpc-euw1-prod-adfr-01","vpc-027b4f84e93151777","tcp","3389","3389","IPv4_CIDR","10.201.248.70/32","eni-0104dde9b3db28f4c","13","in-use","True","Attached","EC2:i-0240b0adde5937c56","0","True","8/12/2025 12:16:44 PM","VPC-CWL:StackSet-AWSControlTowerBP-VPC-ACCOUNT-FACTORY-V1-d0d3cf0d-fa1a-4141-b09d-a0c68db385b5-VPCFlowLogsLogGroup-fabb2OlInRka"
"207567772484","eu-west-1","sso-ipf-aws-adfr-prod-nonprivFujitsuCSA","sg-0b86eb69d607b0ad8","dspmgmt-vpc-euw1-prod-adfr-01","vpc-027b4f84e93151777","tcp","3389","3389","IPv4_CIDR","10.201.248.70/32","eni-029c0171853177459","13","in-use","True","Attached","EC2:i-048ef56197133d36a","0","True","8/12/2025 12:16:52 PM","VPC-CWL:StackSet-AWSControlTowerBP-VPC-ACCOUNT-FACTORY-V1-d0d3cf0d-fa1a-4141-b09d-a0c68db385b5-VPCFlowLogsLogGroup-fabb2OlInRka"
"207567772484","eu-west-1","sso-ipf-aws-adfr-prod-nonprivFujitsuCSA","sg-0b86eb69d607b0ad8","dspmgmt-vpc-euw1-prod-adfr-01","vpc-027b4f84e93151777","tcp","3389","3389","IPv4_CIDR","10.201.248.70/32","eni-0af1fe7b73da7a455","13","in-use","True","Attached","EC2:i-053bfa9261f1ddf9f","0","True","8/12/2025 12:16:59 PM","VPC-CWL:StackSet-AWSControlTowerBP-VPC-ACCOUNT-FACTORY-V1-d0d3cf0d-fa1a-4141-b09d-a0c68db385b5-VPCFlowLogsLogGroup-fabb2OlInRka"
"207567772484","eu-west-1","sso-ipf-aws-adfr-prod-nonprivFujitsuCSA","sg-0b86eb69d607b0ad8","dspmgmt-vpc-euw1-prod-adfr-01","vpc-027b4f84e93151777","tcp","3389","3389","IPv4_CIDR","10.201.248.70/32","eni-0b6a0481ed53035ca","13","in-use","True","Attached","EC2:i-0b4290343db12e897","0","True","8/12/2025 12:17:07 PM","VPC-CWL:StackSet-AWSControlTowerBP-VPC-ACCOUNT-FACTORY-V1-d0d3cf0d-fa1a-4141-b09d-a0c68db385b5-VPCFlowLogsLogGroup-fabb2OlInRka"
"207567772484","eu-west-1","sso-ipf-aws-adfr-prod-nonprivFujitsuCSA","sg-0b86eb69d607b0ad8","dspmgmt-vpc-euw1-prod-adfr-01","vpc-027b4f84e93151777","tcp","3389","3389","IPv4_CIDR","10.201.248.70/32","eni-040db423dfc5c4924","13","available","False","Unattached","None","0","True","8/12/2025 12:17:15 PM","VPC-CWL:StackSet-AWSControlTowerBP-VPC-ACCOUNT-FACTORY-V1-d0d3cf0d-fa1a-4141-b09d-a0c68db385b5-VPCFlowLogsLogGroup-fabb2OlInRka"
"207567772484","eu-west-1","sso-ipf-aws-adfr-prod-nonprivFujitsuCSA","sg-0b86eb69d607b0ad8","dspmgmt-vpc-euw1-prod-adfr-01","vpc-027b4f84e93151777","tcp","8903","8903","IPv4_CIDR","10.201.149.40/32","eni-0acf4d00ed674acfc","13","in-use","True","Attached","EC2:i-0607a23446da38433","0","True","8/12/2025 12:17:22 PM","VPC-CWL:StackSet-AWSControlTowerBP-VPC-ACCOUNT-FACTORY-V1-d0d3cf0d-fa1a-4141-b09d-a0c68db385b5-VPCFlowLogsLogGroup-fabb2OlInRka"
"207567772484","eu-west-1","sso-ipf-aws-adfr-prod-nonprivFujitsuCSA","sg-0b86eb69d607b0ad8","dspmgmt-vpc-euw1-prod-adfr-01","vpc-027b4f84e93151777","tcp","8903","8903","IPv4_CIDR","10.201.147.40/32","eni-0acf4d00ed674acfc","13","in-use","True","Attached","EC2:i-0607a23446da38433","0","True","8/12/2025 12:17:30 PM","VPC-CWL:StackSet-AWSControlTowerBP-VPC-ACCOUNT-FACTORY-V1-d0d3cf0d-fa1a-4141-b09d-a0c68db385b5-VPCFlowLogsLogGroup-fabb2OlInRka"
"207567772484","eu-west-1","sso-ipf-aws-adfr-prod-nonprivFujitsuCSA","sg-0b86eb69d607b0ad8","dspmgmt-vpc-euw1-prod-adfr-01","vpc-027b4f84e93151777","tcp","8903","8903","IPv4_CIDR","10.201.146.40/32","eni-0acf4d00ed674acfc","13","in-use","True","Attached","EC2:i-0607a23446da38433","0","True","8/12/2025 12:17:37 PM","VPC-CWL:StackSet-AWSControlTowerBP-VPC-ACCOUNT-FACTORY-V1-d0d3cf0d-fa1a-4141-b09d-a0c68db385b5-VPCFlowLogsLogGroup-fabb2OlInRka"
"207567772484","eu-west-1","sso-ipf-aws-adfr-prod-nonprivFujitsuCSA","sg-0b86eb69d607b0ad8","dspmgmt-vpc-euw1-prod-adfr-01","vpc-027b4f84e93151777","tcp","8903","8903","IPv4_CIDR","10.201.151.40/32","eni-0acf4d00ed674acfc","13","in-use","True","Attached","EC2:i-0607a23446da38433","0","True","8/12/2025 12:17:45 PM","VPC-CWL:StackSet-AWSControlTowerBP-VPC-ACCOUNT-FACTORY-V1-d0d3cf0d-fa1a-4141-b09d-a0c68db385b5-VPCFlowLogsLogGroup-fabb2OlInRka"
"207567772484","eu-west-1","sso-ipf-aws-adfr-prod-nonprivFujitsuCSA","sg-0b86eb69d607b0ad8","dspmgmt-vpc-euw1-prod-adfr-01","vpc-027b4f84e93151777","tcp","8903","8903","IPv4_CIDR","10.201.150.40/32","eni-0acf4d00ed674acfc","13","in-use","True","Attached","EC2:i-0607a23446da38433","0","True","8/12/2025 12:17:53 PM","VPC-CWL:StackSet-AWSControlTowerBP-VPC-ACCOUNT-FACTORY-V1-d0d3cf0d-fa1a-4141-b09d-a0c68db385b5-VPCFlowLogsLogGroup-fabb2OlInRka"
"207567772484","eu-west-1","sso-ipf-aws-adfr-prod-nonprivFujitsuCSA","sg-0b86eb69d607b0ad8","dspmgmt-vpc-euw1-prod-adfr-01","vpc-027b4f84e93151777","tcp","8903","8903","IPv4_CIDR","10.201.20.40/32","eni-0acf4d00ed674acfc","13","in-use","True","Attached","EC2:i-0607a23446da38433","0","True","8/12/2025 12:18:00 PM","VPC-CWL:StackSet-AWSControlTowerBP-VPC-ACCOUNT-FACTORY-V1-d0d3cf0d-fa1a-4141-b09d-a0c68db385b5-VPCFlowLogsLogGroup-fabb2OlInRka"
"207567772484","eu-west-1","sso-ipf-aws-adfr-prod-nonprivFujitsuCSA","sg-0b86eb69d607b0ad8","dspmgmt-vpc-euw1-prod-adfr-01","vpc-027b4f84e93151777","tcp","8903","8903","IPv4_CIDR","10.201.21.40/32","eni-0acf4d00ed674acfc","13","in-use","True","Attached","EC2:i-0607a23446da38433","0","True","8/12/2025 12:18:08 PM","VPC-CWL:StackSet-AWSControlTowerBP-VPC-ACCOUNT-FACTORY-V1-d0d3cf0d-fa1a-4141-b09d-a0c68db385b5-VPCFlowLogsLogGroup-fabb2OlInRka"
"207567772484","eu-west-1","sso-ipf-aws-adfr-prod-nonprivFujitsuCSA","sg-0b86eb69d607b0ad8","dspmgmt-vpc-euw1-prod-adfr-01","vpc-027b4f84e93151777","tcp","8903","8903","IPv4_CIDR","10.201.18.40/32","eni-0acf4d00ed674acfc","13","in-use","True","Attached","EC2:i-0607a23446da38433","0","True","8/12/2025 12:18:15 PM","VPC-CWL:StackSet-AWSControlTowerBP-VPC-ACCOUNT-FACTORY-V1-d0d3cf0d-fa1a-4141-b09d-a0c68db385b5-VPCFlowLogsLogGroup-fabb2OlInRka"
"207567772484","eu-west-1","sso-ipf-aws-adfr-prod-nonprivFujitsuCSA","sg-0b86eb69d607b0ad8","dspmgmt-vpc-euw1-prod-adfr-01","vpc-027b4f84e93151777","tcp","8903","8903","IPv4_CIDR","10.201.19.40/32","eni-0acf4d00ed674acfc","13","in-use","True","Attached","EC2:i-0607a23446da38433","0","True","8/12/2025 12:18:23 PM","VPC-CWL:StackSet-AWSControlTowerBP-VPC-ACCOUNT-FACTORY-V1-d0d3cf0d-fa1a-4141-b09d-a0c68db385b5-VPCFlowLogsLogGroup-fabb2OlInRka"
"207567772484","eu-west-1","sso-ipf-aws-adfr-prod-nonprivFujitsuCSA","sg-0b86eb69d607b0ad8","dspmgmt-vpc-euw1-prod-adfr-01","vpc-027b4f84e93151777","tcp","8903","8903","IPv4_CIDR","10.201.149.40/32","eni-025ef133de3f46502","13","in-use","True","Attached","EC2:i-0dfd5e5f6eb05285f","0","True","8/12/2025 12:18:30 PM","VPC-CWL:StackSet-AWSControlTowerBP-VPC-ACCOUNT-FACTORY-V1-d0d3cf0d-fa1a-4141-b09d-a0c68db385b5-VPCFlowLogsLogGroup-fabb2OlInRka"
"207567772484","eu-west-1","sso-ipf-aws-adfr-prod-nonprivFujitsuCSA","sg-0b86eb69d607b0ad8","dspmgmt-vpc-euw1-prod-adfr-01","vpc-027b4f84e93151777","tcp","8903","8903","IPv4_CIDR","10.201.147.40/32","eni-025ef133de3f46502","13","in-use","True","Attached","EC2:i-0dfd5e5f6eb05285f","0","True","8/12/2025 12:18:38 PM","VPC-CWL:StackSet-AWSControlTowerBP-VPC-ACCOUNT-FACTORY-V1-d0d3cf0d-fa1a-4141-b09d-a0c68db385b5-VPCFlowLogsLogGroup-fabb2OlInRka"
"207567772484","eu-west-1","sso-ipf-aws-adfr-prod-nonprivFujitsuCSA","sg-0b86eb69d607b0ad8","dspmgmt-vpc-euw1-prod-adfr-01","vpc-027b4f84e93151777","tcp","8903","8903","IPv4_CIDR","10.201.146.40/32","eni-025ef133de3f46502","13","in-use","True","Attached","EC2:i-0dfd5e5f6eb05285f","0","True","8/12/2025 12:18:45 PM","VPC-CWL:StackSet-AWSControlTowerBP-VPC-ACCOUNT-FACTORY-V1-d0d3cf0d-fa1a-4141-b09d-a0c68db385b5-VPCFlowLogsLogGroup-fabb2OlInRka"
"207567772484","eu-west-1","sso-ipf-aws-adfr-prod-nonprivFujitsuCSA","sg-0b86eb69d607b0ad8","dspmgmt-vpc-euw1-prod-adfr-01","vpc-027b4f84e93151777","tcp","8903","8903","IPv4_CIDR","10.201.151.40/32","eni-025ef133de3f46502","13","in-use","True","Attached","EC2:i-0dfd5e5f6eb05285f","0","True","8/12/2025 12:18:53 PM","VPC-CWL:StackSet-AWSControlTowerBP-VPC-ACCOUNT-FACTORY-V1-d0d3cf0d-fa1a-4141-b09d-a0c68db385b5-VPCFlowLogsLogGroup-fabb2OlInRka"
"207567772484","eu-west-1","sso-ipf-aws-adfr-prod-nonprivFujitsuCSA","sg-0b86eb69d607b0ad8","dspmgmt-vpc-euw1-prod-adfr-01","vpc-027b4f84e93151777","tcp","8903","8903","IPv4_CIDR","10.201.150.40/32","eni-025ef133de3f46502","13","in-use","True","Attached","EC2:i-0dfd5e5f6eb05285f","0","True","8/12/2025 12:19:01 PM","VPC-CWL:StackSet-AWSControlTowerBP-VPC-ACCOUNT-FACTORY-V1-d0d3cf0d-fa1a-4141-b09d-a0c68db385b5-VPCFlowLogsLogGroup-fabb2OlInRka"
"207567772484","eu-west-1","sso-ipf-aws-adfr-prod-nonprivFujitsuCSA","sg-0b86eb69d607b0ad8","dspmgmt-vpc-euw1-prod-adfr-01","vpc-027b4f84e93151777","tcp","8903","8903","IPv4_CIDR","10.201.20.40/32","eni-025ef133de3f46502","13","in-use","True","Attached","EC2:i-0dfd5e5f6eb05285f","0","True","8/12/2025 12:19:08 PM","VPC-CWL:StackSet-AWSControlTowerBP-VPC-ACCOUNT-FACTORY-V1-d0d3cf0d-fa1a-4141-b09d-a0c68db385b5-VPCFlowLogsLogGroup-fabb2OlInRka"
"207567772484","eu-west-1","sso-ipf-aws-adfr-prod-nonprivFujitsuCSA","sg-0b86eb69d607b0ad8","dspmgmt-vpc-euw1-prod-adfr-01","vpc-027b4f84e93151777","tcp","8903","8903","IPv4_CIDR","10.201.21.40/32","eni-025ef133de3f46502","13","in-use","True","Attached","EC2:i-0dfd5e5f6eb05285f","0","True","8/12/2025 12:19:16 PM","VPC-CWL:StackSet-AWSControlTowerBP-VPC-ACCOUNT-FACTORY-V1-d0d3cf0d-fa1a-4141-b09d-a0c68db385b5-VPCFlowLogsLogGroup-fabb2OlInRka"
"207567772484","eu-west-1","sso-ipf-aws-adfr-prod-nonprivFujitsuCSA","sg-0b86eb69d607b0ad8","dspmgmt-vpc-euw1-prod-adfr-01","vpc-027b4f84e93151777","tcp","8903","8903","IPv4_CIDR","10.201.18.40/32","eni-025ef133de3f46502","13","in-use","True","Attached","EC2:i-0dfd5e5f6eb05285f","0","True","8/12/2025 12:19:23 PM","VPC-CWL:StackSet-AWSControlTowerBP-VPC-ACCOUNT-FACTORY-V1-d0d3cf0d-fa1a-4141-b09d-a0c68db385b5-VPCFlowLogsLogGroup-fabb2OlInRka"
"207567772484","eu-west-1","sso-ipf-aws-adfr-prod-nonprivFujitsuCSA","sg-0b86eb69d607b0ad8","dspmgmt-vpc-euw1-prod-adfr-01","vpc-027b4f84e93151777","tcp","8903","8903","IPv4_CIDR","10.201.19.40/32","eni-025ef133de3f46502","13","in-use","True","Attached","EC2:i-0dfd5e5f6eb05285f","0","True","8/12/2025 12:19:31 PM","VPC-CWL:StackSet-AWSControlTowerBP-VPC-ACCOUNT-FACTORY-V1-d0d3cf0d-fa1a-4141-b09d-a0c68db385b5-VPCFlowLogsLogGroup-fabb2OlInRka"
"207567772484","eu-west-1","sso-ipf-aws-adfr-prod-nonprivFujitsuCSA","sg-0b86eb69d607b0ad8","dspmgmt-vpc-euw1-prod-adfr-01","vpc-027b4f84e93151777","tcp","8903","8903","IPv4_CIDR","10.201.149.40/32","eni-0623381cb6ed5ee43","13","available","False","Unattached","None","0","True","8/12/2025 12:19:38 PM","VPC-CWL:StackSet-AWSControlTowerBP-VPC-ACCOUNT-FACTORY-V1-d0d3cf0d-fa1a-4141-b09d-a0c68db385b5-VPCFlowLogsLogGroup-fabb2OlInRka"
"207567772484","eu-west-1","sso-ipf-aws-adfr-prod-nonprivFujitsuCSA","sg-0b86eb69d607b0ad8","dspmgmt-vpc-euw1-prod-adfr-01","vpc-027b4f84e93151777","tcp","8903","8903","IPv4_CIDR","10.201.147.40/32","eni-0623381cb6ed5ee43","13","available","False","Unattached","None","0","True","8/12/2025 12:19:46 PM","VPC-CWL:StackSet-AWSControlTowerBP-VPC-ACCOUNT-FACTORY-V1-d0d3cf0d-fa1a-4141-b09d-a0c68db385b5-VPCFlowLogsLogGroup-fabb2OlInRka"
"207567772484","eu-west-1","sso-ipf-aws-adfr-prod-nonprivFujitsuCSA","sg-0b86eb69d607b0ad8","dspmgmt-vpc-euw1-prod-adfr-01","vpc-027b4f84e93151777","tcp","8903","8903","IPv4_CIDR","10.201.146.40/32","eni-0623381cb6ed5ee43","13","available","False","Unattached","None","0","True","8/12/2025 12:19:53 PM","VPC-CWL:StackSet-AWSControlTowerBP-VPC-ACCOUNT-FACTORY-V1-d0d3cf0d-fa1a-4141-b09d-a0c68db385b5-VPCFlowLogsLogGroup-fabb2OlInRka"
